DocumentID,ProjectName,DocumentName,DocumentURI,ResolvedPath,Desc,Notes,Category,AddedOn
2998,General,SHAMEEM+V+P(KTE19EC047)+Resume+(1).pdf,D:\Downloads\SHAMEEM+V+P(KTE19EC047)+Resume+(1).pdf,D:\Downloads\SHAMEEM+V+P(KTE19EC047)+Resume+(1).pdf,SHAMEEM+V+P(KTE19EC047)+Resume+(1).pdf,SHAMEEM+V+P(KTE19EC047)+Resume+(1).pdf,TempFiles,30-08-2023
2999,General,Likanthkumar.pdf,D:\Downloads\Likanthkumar.pdf,D:\Downloads\Likanthkumar.pdf,Likanthkumar.pdf,Likanthkumar.pdf,TempFiles,30-08-2023
3000,General,NANDHINI+PRIYA+K+R+CV.pdf,D:\Downloads\NANDHINI+PRIYA+K+R+CV.pdf,D:\Downloads\NANDHINI+PRIYA+K+R+CV.pdf,NANDHINI+PRIYA+K+R+CV.pdf,NANDHINI+PRIYA+K+R+CV.pdf,TempFiles,30-08-2023
3001,General,abinsh+bnb1.pdf,D:\Downloads\abinsh+bnb1.pdf,D:\Downloads\abinsh+bnb1.pdf,abinsh+bnb1.pdf,abinsh+bnb1.pdf,TempFiles,30-08-2023
3002,General,Nithin+S+S_Resume.pdf,D:\Downloads\Nithin+S+S_Resume.pdf,D:\Downloads\Nithin+S+S_Resume.pdf,Nithin+S+S_Resume.pdf,Nithin+S+S_Resume.pdf,TempFiles,30-08-2023
3003,General,rohith+resume.pdf,D:\Downloads\rohith+resume.pdf,D:\Downloads\rohith+resume.pdf,rohith+resume.pdf,rohith+resume.pdf,TempFiles,30-08-2023
3004,General,BALAGOPAL+G_Resume.pdf,D:\Downloads\BALAGOPAL+G_Resume.pdf,D:\Downloads\BALAGOPAL+G_Resume.pdf,BALAGOPAL+G_Resume.pdf,BALAGOPAL+G_Resume.pdf,TempFiles,30-08-2023
3005,General,Resume_AbhishekVijayan.pdf,D:\Downloads\Resume_AbhishekVijayan.pdf,D:\Downloads\Resume_AbhishekVijayan.pdf,Resume_AbhishekVijayan.pdf,Resume_AbhishekVijayan.pdf,TempFiles,30-08-2023
3006,General,ADARSH_+NEW.docx,D:\Downloads\ADARSH_+NEW.docx,D:\Downloads\ADARSH_+NEW.docx,ADARSH_+NEW.docx,ADARSH_+NEW.docx,TempFiles,30-08-2023
3007,General,Arjun+C+A+Resume (1).pdf,D:\Downloads\Arjun+C+A+Resume (1).pdf,D:\Downloads\Arjun+C+A+Resume (1).pdf,Arjun+C+A+Resume (1).pdf,Arjun+C+A+Resume (1).pdf,TempFiles,30-08-2023
3008,General,resumes.zip,D:\Downloads\resumes.zip,D:\Downloads\resumes.zip,resumes.zip,resumes.zip,TempFiles,30-08-2023
3015,General,transcript neers meeting discussing SR protocol .txt,D:\Downloads\transcript neers meeting discussing SR protocol .txt,D:\Downloads\transcript neers meeting discussing SR protocol .txt,transcript neers meeting discussing SR protocol .txt,transcript neers meeting discussing SR protocol .txt,TempFiles,01-09-2023
3020,General,Rent sep invoice.pdf,D:\Downloads\Rent sep invoice.pdf,D:\Downloads\Rent sep invoice.pdf,Rent sep invoice.pdf,Rent sep invoice.pdf,TempFiles,02-09-2023
3021,General,Rent sep invoice-sept.pdf,D:\Downloads\Rent sep invoice-sept.pdf,D:\Downloads\Rent sep invoice-sept.pdf,Rent sep invoice-sept.pdf,Rent sep invoice-sept.pdf,TempFiles,02-09-2023
3023,General,aadhar2 (1).jpg,D:\Downloads\aadhar2 (1).jpg,D:\Downloads\aadhar2 (1).jpg,aadhar2 (1).jpg,aadhar2 (1).jpg,TempFiles,02-09-2023
3024,General,aadhar (2).jpg,D:\Downloads\aadhar (2).jpg,D:\Downloads\aadhar (2).jpg,aadhar (2).jpg,aadhar (2).jpg,TempFiles,02-09-2023
3028,General,Recording.wav,D:\Downloads\Recording.wav,D:\Downloads\Recording.wav,Recording.wav,Recording.wav,TempFiles,02-09-2023
3030,General,2023 Work Placement Digest.pdf,D:\Downloads\2023 Work Placement Digest.pdf,D:\Downloads\2023 Work Placement Digest.pdf,2023 Work Placement Digest.pdf,2023 Work Placement Digest.pdf,TempFiles,04-09-2023
3031,General,2023 Work Placement Digest (1).pdf,D:\Downloads\2023 Work Placement Digest (1).pdf,D:\Downloads\2023 Work Placement Digest (1).pdf,2023 Work Placement Digest (1).pdf,2023 Work Placement Digest (1).pdf,TempFiles,04-09-2023
3035,General,Luxisens (1).png,D:\Downloads\Luxisens (1).png,D:\Downloads\Luxisens (1).png,Luxisens (1).png,Luxisens (1).png,TempFiles,04-09-2023
3042,General,12.Analysis of Fibre Cross-Coupling Mechanisms in Fibre-Optical.pdf,D:\Downloads\12.Analysis of Fibre Cross-Coupling Mechanisms in Fibre-Optical.pdf,D:\Downloads\12.Analysis of Fibre Cross-Coupling Mechanisms in Fibre-Optical.pdf,12.Analysis of Fibre Cross-Coupling Mechanisms in Fibre-Optical.pdf,12.Analysis of Fibre Cross-Coupling Mechanisms in Fibre-Optical.pdf,TempFiles,05-09-2023
3043,General,untitled (4).png,D:\Downloads\untitled (4).png,D:\Downloads\untitled (4).png,untitled (4).png,untitled (4).png,TempFiles,05-09-2023
3045,General,MedicalDashboardChart (1).js,D:\Downloads\MedicalDashboardChart (1).js,D:\Downloads\MedicalDashboardChart (1).js,MedicalDashboardChart (1).js,MedicalDashboardChart (1).js,TempFiles,05-09-2023
3055,General,banner V2.png,D:\Downloads\banner V2.png,D:\Downloads\banner V2.png,banner V2.png,banner V2.png,TempFiles,07-09-2023
3056,General,banner V2.jpg,D:\Downloads\banner V2.jpg,D:\Downloads\banner V2.jpg,banner V2.jpg,banner V2.jpg,TempFiles,07-09-2023
3064,General,DigitalBrainEXBanner.png,D:\Downloads\DigitalBrainEXBanner.png,D:\Downloads\DigitalBrainEXBanner.png,DigitalBrainEXBanner.png,DigitalBrainEXBanner.png,TempFiles,07-09-2023
3067,General,Luxisens (2).png,D:\Downloads\Luxisens (2).png,D:\Downloads\Luxisens (2).png,Luxisens (2).png,Luxisens (2).png,TempFiles,07-09-2023
3068,General,Luxisens (3).png,D:\Downloads\Luxisens (3).png,D:\Downloads\Luxisens (3).png,Luxisens (3).png,Luxisens (3).png,TempFiles,07-09-2023
3069,General,1Z7759450429651105.PDF,D:\Downloads\1Z7759450429651105.PDF,D:\Downloads\1Z7759450429651105.PDF,1Z7759450429651105.PDF,1Z7759450429651105.PDF,TempFiles,07-09-2023
3070,General,1Z5674320442320017.PDF,D:\Downloads\1Z5674320442320017.PDF,D:\Downloads\1Z5674320442320017.PDF,1Z5674320442320017.PDF,1Z5674320442320017.PDF,TempFiles,07-09-2023
3071,General,untitled (5).png,D:\Downloads\untitled (5).png,D:\Downloads\untitled (5).png,untitled (5).png,untitled (5).png,TempFiles,07-09-2023
3072,General,Luxisense Software Architecture.png,D:\Downloads\Luxisense Software Architecture.png,D:\Downloads\Luxisense Software Architecture.png,Luxisense Software Architecture.png,Luxisense Software Architecture.png,TempFiles,07-09-2023
3075,General,Digital Brain EX Features.pdf,D:\Downloads\Digital Brain EX Features.pdf,D:\Downloads\Digital Brain EX Features.pdf,Digital Brain EX Features.pdf,Digital Brain EX Features.pdf,TempFiles,08-09-2023
3077,General,Screenshot 2023-09-08 092747.png,D:\Downloads\Screenshot 2023-09-08 092747.png,D:\Downloads\Screenshot 2023-09-08 092747.png,Screenshot 2023-09-08 092747.png,Screenshot 2023-09-08 092747.png,TempFiles,08-09-2023
3078,General,Screenshot 2023-09-08 093251.png,D:\Downloads\Screenshot 2023-09-08 093251.png,D:\Downloads\Screenshot 2023-09-08 093251.png,Screenshot 2023-09-08 093251.png,Screenshot 2023-09-08 093251.png,TempFiles,08-09-2023
3080,General,Luxi architecture.png,D:\Downloads\Luxi architecture.png,D:\Downloads\Luxi architecture.png,Luxi architecture.png,Luxi architecture.png,TempFiles,08-09-2023
3087,General,PPT Meeting -2023-9-8-638297750856377591.rtf,D:\Downloads\PPT Meeting -2023-9-8-638297750856377591.rtf,D:\Downloads\PPT Meeting -2023-9-8-638297750856377591.rtf,PPT Meeting -2023-9-8-638297750856377591.rtf,PPT Meeting -2023-9-8-638297750856377591.rtf,TempFiles,08-09-2023
3088,General,FDA req Meeting -2023-9-8-638297761083162802-1.rtf,D:\Downloads\FDA req Meeting -2023-9-8-638297761083162802-1.rtf,D:\Downloads\FDA req Meeting -2023-9-8-638297761083162802-1.rtf,FDA req Meeting -2023-9-8-638297761083162802-1.rtf,FDA req Meeting -2023-9-8-638297761083162802-1.rtf,TempFiles,08-09-2023
3089,General,PPT Meeting -2023-9-8-638297750856377591-1.rtf,D:\Downloads\PPT Meeting -2023-9-8-638297750856377591-1.rtf,D:\Downloads\PPT Meeting -2023-9-8-638297750856377591-1.rtf,PPT Meeting -2023-9-8-638297750856377591-1.rtf,PPT Meeting -2023-9-8-638297750856377591-1.rtf,TempFiles,08-09-2023
3091,General,family.jpg,D:\Downloads\family.jpg,D:\Downloads\family.jpg,family.jpg,family.jpg,TempFiles,12-09-2023
3092,General,family2.jpg,D:\Downloads\family2.jpg,D:\Downloads\family2.jpg,family2.jpg,family2.jpg,TempFiles,12-09-2023
3093,General,family3.jpg,D:\Downloads\family3.jpg,D:\Downloads\family3.jpg,family3.jpg,family3.jpg,TempFiles,12-09-2023
3094,General,Resume - Rakhi DS.pdf,D:\Downloads\Resume - Rakhi DS.pdf,D:\Downloads\Resume - Rakhi DS.pdf,Resume - Rakhi DS.pdf,Resume - Rakhi DS.pdf,TempFiles,12-09-2023
3098,General,WhatsApp Image 2023-09-11 at 17.31.44.jpg,D:\Downloads\WhatsApp Image 2023-09-11 at 17.31.44.jpg,D:\Downloads\WhatsApp Image 2023-09-11 at 17.31.44.jpg,WhatsApp Image 2023-09-11 at 17.31.44.jpg,WhatsApp Image 2023-09-11 at 17.31.44.jpg,TempFiles,12-09-2023
3103,General,Weekly Meeting -2023-9-12-638301439630827241.rtf,D:\Downloads\Weekly Meeting -2023-9-12-638301439630827241.rtf,D:\Downloads\Weekly Meeting -2023-9-12-638301439630827241.rtf,Weekly Meeting -2023-9-12-638301439630827241.rtf,Weekly Meeting -2023-9-12-638301439630827241.rtf,TempFiles,13-09-2023
3108,General,Homepage.zip,D:\Downloads\Homepage.zip,D:\Downloads\Homepage.zip,Homepage.zip,Homepage.zip,TempFiles,13-09-2023
3110,General,IMG_20230913_151921 (1).jpg,D:\Downloads\IMG_20230913_151921 (1).jpg,D:\Downloads\IMG_20230913_151921 (1).jpg,IMG_20230913_151921 (1).jpg,IMG_20230913_151921 (1).jpg,TempFiles,13-09-2023
3111,General,IMG_20230913_151910 (1).jpg,D:\Downloads\IMG_20230913_151910 (1).jpg,D:\Downloads\IMG_20230913_151910 (1).jpg,IMG_20230913_151910 (1).jpg,IMG_20230913_151910 (1).jpg,TempFiles,13-09-2023
3112,General,kevin-hasbu.gif,D:\Downloads\kevin-hasbu.gif,D:\Downloads\kevin-hasbu.gif,kevin-hasbu.gif,kevin-hasbu.gif,TempFiles,13-09-2023
3114,General,untitled (6).png,D:\Downloads\untitled (6).png,D:\Downloads\untitled (6).png,untitled (6).png,untitled (6).png,TempFiles,14-09-2023
3117,General,MEMORANDUM OF UNDERSTANDING FAMILY APP.docx,D:\Downloads\MEMORANDUM OF UNDERSTANDING FAMILY APP.docx,D:\Downloads\MEMORANDUM OF UNDERSTANDING FAMILY APP.docx,MEMORANDUM OF UNDERSTANDING FAMILY APP.docx,MEMORANDUM OF UNDERSTANDING FAMILY APP.docx,TempFiles,14-09-2023
3118,General,MEMORANDUM OF UNDERSTANDING FAMILY APP (1).docx,D:\Downloads\MEMORANDUM OF UNDERSTANDING FAMILY APP (1).docx,D:\Downloads\MEMORANDUM OF UNDERSTANDING FAMILY APP (1).docx,MEMORANDUM OF UNDERSTANDING FAMILY APP (1).docx,MEMORANDUM OF UNDERSTANDING FAMILY APP (1).docx,TempFiles,14-09-2023
3120,General,CMClientWebSock.cs,D:\Downloads\CMClientWebSock.cs,D:\Downloads\CMClientWebSock.cs,CMClientWebSock.cs,CMClientWebSock.cs,TempFiles,15-09-2023
3123,General,Sibel FDA submissions.pdf,D:\Downloads\Sibel FDA submissions.pdf,D:\Downloads\Sibel FDA submissions.pdf,Sibel FDA submissions.pdf,Sibel FDA submissions.pdf,TempFiles,15-09-2023
3124,General,Sibel FDA submissions and timeline.pdf,D:\Downloads\Sibel FDA submissions and timeline.pdf,D:\Downloads\Sibel FDA submissions and timeline.pdf,Sibel FDA submissions and timeline.pdf,Sibel FDA submissions and timeline.pdf,TempFiles,15-09-2023
3127,General,SampleQA with DBX about CPAP.rtf,D:\Downloads\SampleQA with DBX about CPAP.rtf,D:\Downloads\SampleQA with DBX about CPAP.rtf,SampleQA with DBX about CPAP.rtf,SampleQA with DBX about CPAP.rtf,TempFiles,15-09-2023
3128,General,20230915_173332.mp4,D:\Downloads\20230915_173332.mp4,D:\Downloads\20230915_173332.mp4,20230915_173332.mp4,20230915_173332.mp4,TempFiles,15-09-2023
3129,General,passport1.jpg,D:\Downloads\passport1.jpg,D:\Downloads\passport1.jpg,passport1.jpg,passport1.jpg,TempFiles,16-09-2023
3130,General,passport1 (1).jpg,D:\Downloads\passport1 (1).jpg,D:\Downloads\passport1 (1).jpg,passport1 (1).jpg,passport1 (1).jpg,TempFiles,16-09-2023
3134,General,aadhar2 (2).jpg,D:\Downloads\aadhar2 (2).jpg,D:\Downloads\aadhar2 (2).jpg,aadhar2 (2).jpg,aadhar2 (2).jpg,TempFiles,16-09-2023
3135,General,aadhar (3).jpg,D:\Downloads\aadhar (3).jpg,D:\Downloads\aadhar (3).jpg,aadhar (3).jpg,aadhar (3).jpg,TempFiles,16-09-2023
3136,General,Screenshot 2023-09-16 104511.png,D:\Downloads\Screenshot 2023-09-16 104511.png,D:\Downloads\Screenshot 2023-09-16 104511.png,Screenshot 2023-09-16 104511.png,Screenshot 2023-09-16 104511.png,TempFiles,16-09-2023
3138,General,General Meeting -2023-9-15-638303913001398830.rtf,D:\Downloads\General Meeting -2023-9-15-638303913001398830.rtf,D:\Downloads\General Meeting -2023-9-15-638303913001398830.rtf,General Meeting -2023-9-15-638303913001398830.rtf,General Meeting -2023-9-15-638303913001398830.rtf,TempFiles,16-09-2023
3139,General,meeting.png,D:\Downloads\meeting.png,D:\Downloads\meeting.png,meeting.png,meeting.png,TempFiles,16-09-2023
3140,General,conversation.png,D:\Downloads\conversation.png,D:\Downloads\conversation.png,conversation.png,conversation.png,TempFiles,16-09-2023
3141,General,workshop.png,D:\Downloads\workshop.png,D:\Downloads\workshop.png,workshop.png,workshop.png,TempFiles,16-09-2023
3142,General,ask-me.png,D:\Downloads\ask-me.png,D:\Downloads\ask-me.png,ask-me.png,ask-me.png,TempFiles,16-09-2023
3143,General,capture.png,D:\Downloads\capture.png,D:\Downloads\capture.png,capture.png,capture.png,TempFiles,16-09-2023
3144,General,screen.png,D:\Downloads\screen.png,D:\Downloads\screen.png,screen.png,screen.png,TempFiles,16-09-2023
3145,General,notification-bell.png,D:\Downloads\notification-bell.png,D:\Downloads\notification-bell.png,notification-bell.png,notification-bell.png,TempFiles,16-09-2023
3146,General,documentation.png,D:\Downloads\documentation.png,D:\Downloads\documentation.png,documentation.png,documentation.png,TempFiles,16-09-2023
3147,General,data-encryption.png,D:\Downloads\data-encryption.png,D:\Downloads\data-encryption.png,data-encryption.png,data-encryption.png,TempFiles,16-09-2023
3148,General,url.png,D:\Downloads\url.png,D:\Downloads\url.png,url.png,url.png,TempFiles,16-09-2023
3149,General,link.png,D:\Downloads\link.png,D:\Downloads\link.png,link.png,link.png,TempFiles,16-09-2023
3150,General,folder.png,D:\Downloads\folder.png,D:\Downloads\folder.png,folder.png,folder.png,TempFiles,16-09-2023
3151,General,safe.png,D:\Downloads\safe.png,D:\Downloads\safe.png,safe.png,safe.png,TempFiles,16-09-2023
3152,General,pencil.png,D:\Downloads\pencil.png,D:\Downloads\pencil.png,pencil.png,pencil.png,TempFiles,16-09-2023
3153,General,backup.png,D:\Downloads\backup.png,D:\Downloads\backup.png,backup.png,backup.png,TempFiles,16-09-2023
3154,General,planning.png,D:\Downloads\planning.png,D:\Downloads\planning.png,planning.png,planning.png,TempFiles,16-09-2023
3155,General,monitoring.png,D:\Downloads\monitoring.png,D:\Downloads\monitoring.png,monitoring.png,monitoring.png,TempFiles,16-09-2023
3156,General,monitoring (1).png,D:\Downloads\monitoring (1).png,D:\Downloads\monitoring (1).png,monitoring (1).png,monitoring (1).png,TempFiles,16-09-2023
3158,General,iphone.png,D:\Downloads\iphone.png,D:\Downloads\iphone.png,iphone.png,iphone.png,TempFiles,16-09-2023
3159,General,unnamed.jpg,D:\Downloads\unnamed.jpg,D:\Downloads\unnamed.jpg,unnamed.jpg,unnamed.jpg,TempFiles,18-09-2023
3160,General,unnamed (1).jpg,D:\Downloads\unnamed (1).jpg,D:\Downloads\unnamed (1).jpg,unnamed (1).jpg,unnamed (1).jpg,TempFiles,18-09-2023
3161,General,unnamed (2).jpg,D:\Downloads\unnamed (2).jpg,D:\Downloads\unnamed (2).jpg,unnamed (2).jpg,unnamed (2).jpg,TempFiles,18-09-2023
3162,General,unnamed (3).jpg,D:\Downloads\unnamed (3).jpg,D:\Downloads\unnamed (3).jpg,unnamed (3).jpg,unnamed (3).jpg,TempFiles,18-09-2023
3163,General,unnamed (4).jpg,D:\Downloads\unnamed (4).jpg,D:\Downloads\unnamed (4).jpg,unnamed (4).jpg,unnamed (4).jpg,TempFiles,18-09-2023
3164,General,unnamed (5).jpg,D:\Downloads\unnamed (5).jpg,D:\Downloads\unnamed (5).jpg,unnamed (5).jpg,unnamed (5).jpg,TempFiles,18-09-2023
3165,General,unnamed (6).jpg,D:\Downloads\unnamed (6).jpg,D:\Downloads\unnamed (6).jpg,unnamed (6).jpg,unnamed (6).jpg,TempFiles,18-09-2023
3166,General,unnamed (7).jpg,D:\Downloads\unnamed (7).jpg,D:\Downloads\unnamed (7).jpg,unnamed (7).jpg,unnamed (7).jpg,TempFiles,18-09-2023
3167,General,unnamed (8).jpg,D:\Downloads\unnamed (8).jpg,D:\Downloads\unnamed (8).jpg,unnamed (8).jpg,unnamed (8).jpg,TempFiles,18-09-2023
3168,General,unnamed (9).jpg,D:\Downloads\unnamed (9).jpg,D:\Downloads\unnamed (9).jpg,unnamed (9).jpg,unnamed (9).jpg,TempFiles,18-09-2023
3169,General,unnamed (10).jpg,D:\Downloads\unnamed (10).jpg,D:\Downloads\unnamed (10).jpg,unnamed (10).jpg,unnamed (10).jpg,TempFiles,18-09-2023
3170,General,unnamed (11).jpg,D:\Downloads\unnamed (11).jpg,D:\Downloads\unnamed (11).jpg,unnamed (11).jpg,unnamed (11).jpg,TempFiles,18-09-2023
3173,General,iorbit-tech.fig,D:\Downloads\iorbit-tech.fig,D:\Downloads\iorbit-tech.fig,iorbit-tech.fig,iorbit-tech.fig,TempFiles,18-09-2023
3174,General,Luxisense RR detection methods research.pdf,D:\Downloads\Luxisense RR detection methods research.pdf,D:\Downloads\Luxisense RR detection methods research.pdf,Luxisense RR detection methods research.pdf,Luxisense RR detection methods research.pdf,TempFiles,18-09-2023
3176,General,android-studio-2022.3.1.19-windows.exe,D:\Downloads\android-studio-2022.3.1.19-windows.exe,D:\Downloads\android-studio-2022.3.1.19-windows.exe,android-studio-2022.3.1.19-windows.exe,android-studio-2022.3.1.19-windows.exe,TempFiles,18-09-2023
3178,General,Cyber Security Requirement for Android Application SLHUB.docx,D:\Downloads\Cyber Security Requirement for Android Application SLHUB.docx,D:\Downloads\Cyber Security Requirement for Android Application SLHUB.docx,Cyber Security Requirement for Android Application SLHUB.docx,Cyber Security Requirement for Android Application SLHUB.docx,TempFiles,19-09-2023
3179,General,Cyber Security Requirement for SLHUB.docx,D:\Downloads\Cyber Security Requirement for SLHUB.docx,D:\Downloads\Cyber Security Requirement for SLHUB.docx,Cyber Security Requirement for SLHUB.docx,Cyber Security Requirement for SLHUB.docx,TempFiles,19-09-2023
3181,General,algodev using dbx.rtf,D:\Downloads\algodev using dbx.rtf,D:\Downloads\algodev using dbx.rtf,algodev using dbx.rtf,algodev using dbx.rtf,TempFiles,19-09-2023
3183,General,Acknowledgement_Slip.pdf,D:\Downloads\Acknowledgement_Slip.pdf,D:\Downloads\Acknowledgement_Slip.pdf,Acknowledgement_Slip.pdf,Acknowledgement_Slip.pdf,TempFiles,20-09-2023
3184,General,Luxisens_fibermat_control_sch_ver1p1.pdf,D:\Downloads\Luxisens_fibermat_control_sch_ver1p1.pdf,D:\Downloads\Luxisens_fibermat_control_sch_ver1p1.pdf,Luxisens_fibermat_control_sch_ver1p1.pdf,Luxisens_fibermat_control_sch_ver1p1.pdf,TempFiles,20-09-2023
3194,General,yourfile.csv,D:\Downloads\yourfile.csv,D:\Downloads\yourfile.csv,yourfile.csv,yourfile.csv,TempFiles,21-09-2023
3204,General,NEERS Threshhold.rtf,D:\Downloads\NEERS Threshhold.rtf,D:\Downloads\NEERS Threshhold.rtf,NEERS Threshhold.rtf,NEERS Threshhold.rtf,TempFiles,25-09-2023
3206,General,rohsna1.pdf,D:\Downloads\rohsna1.pdf,D:\Downloads\rohsna1.pdf,rohsna1.pdf,rohsna1.pdf,TempFiles,25-09-2023
3208,General,rohsna2.pdf,D:\Downloads\rohsna2.pdf,D:\Downloads\rohsna2.pdf,rohsna2.pdf,rohsna2.pdf,TempFiles,25-09-2023
3209,General,ANNE One _ Dragonfly Presub.docx,D:\Downloads\ANNE One _ Dragonfly Presub.docx,D:\Downloads\ANNE One _ Dragonfly Presub.docx,ANNE One _ Dragonfly Presub.docx,ANNE One _ Dragonfly Presub.docx,TempFiles,26-09-2023
3213,General,tvccbe.pdf,D:\Downloads\tvccbe.pdf,D:\Downloads\tvccbe.pdf,tvccbe.pdf,tvccbe.pdf,TempFiles,26-09-2023
3214,General,cbemtp.pdf,D:\Downloads\cbemtp.pdf,D:\Downloads\cbemtp.pdf,cbemtp.pdf,cbemtp.pdf,TempFiles,26-09-2023
3215,General,PTJTVC.pdf,D:\Downloads\PTJTVC.pdf,D:\Downloads\PTJTVC.pdf,PTJTVC.pdf,PTJTVC.pdf,TempFiles,26-09-2023
3216,General,cvm.docx,D:\Downloads\cvm.docx,D:\Downloads\cvm.docx,cvm.docx,cvm.docx,TempFiles,26-09-2023
3217,General,bm.bmp,D:\Downloads\bm.bmp,D:\Downloads\bm.bmp,bm.bmp,bm.bmp,TempFiles,26-09-2023
3220,General,yourfile (1).csv,D:\Downloads\yourfile (1).csv,D:\Downloads\yourfile (1).csv,yourfile (1).csv,yourfile (1).csv,TempFiles,27-09-2023
3221,General,yourfile23.csv,D:\Downloads\yourfile23.csv,D:\Downloads\yourfile23.csv,yourfile23.csv,yourfile23.csv,TempFiles,27-09-2023
3222,General,yourfile2.csv,D:\Downloads\yourfile2.csv,D:\Downloads\yourfile2.csv,yourfile2.csv,yourfile2.csv,TempFiles,27-09-2023
3224,General,yourfile234.csv,D:\Downloads\yourfile234.csv,D:\Downloads\yourfile234.csv,yourfile234.csv,yourfile234.csv,TempFiles,27-09-2023
3230,General,vijay sept.pdf,D:\Downloads\vijay sept.pdf,D:\Downloads\vijay sept.pdf,vijay sept.pdf,vijay sept.pdf,TempFiles,28-09-2023
3231,General,DigitalBrainExSetup-23-09-2023.msi,D:\Downloads\DigitalBrainExSetup-23-09-2023.msi,D:\Downloads\DigitalBrainExSetup-23-09-2023.msi,DigitalBrainExSetup-23-09-2023.msi,DigitalBrainExSetup-23-09-2023.msi,TempFiles,28-09-2023
3234,General,yourfile (2).csv,D:\Downloads\yourfile (2).csv,D:\Downloads\yourfile (2).csv,yourfile (2).csv,yourfile (2).csv,TempFiles,03-10-2023
3236,General,Screencast from 03-10-23 01_09_43 PM IST.webm,D:\Downloads\Screencast from 03-10-23 01_09_43 PM IST.webm,D:\Downloads\Screencast from 03-10-23 01_09_43 PM IST.webm,Screencast from 03-10-23 01_09_43 PM IST.webm,Screencast from 03-10-23 01_09_43 PM IST.webm,TempFiles,03-10-2023
3238,General,scrnshot.bmp,D:\Downloads\scrnshot.bmp,D:\Downloads\scrnshot.bmp,scrnshot.bmp,scrnshot.bmp,TempFiles,04-10-2023
3242,General,allEcgData.csv,D:\Downloads\allEcgData.csv,D:\Downloads\allEcgData.csv,allEcgData.csv,allEcgData.csv,TempFiles,04-10-2023
3243,General,dbSibelPatch2,D:\Downloads\dbSibelPatch2,D:\Downloads\dbSibelPatch2,dbSibelPatch2,dbSibelPatch2,TempFiles,04-10-2023
3246,General,roshna12.pdf,D:\Downloads\roshna12.pdf,D:\Downloads\roshna12.pdf,roshna12.pdf,roshna12.pdf,TempFiles,05-10-2023
3249,General,data.csv,D:\Downloads\data.csv,D:\Downloads\data.csv,data.csv,data.csv,TempFiles,05-10-2023
